"driverId","raceId","año","circuitId","fecha","hora","pos_en_carrera","acumulado_victorias","fecha_nac","referencia","nacionalidad","tiempo_total","tiempo_medio","num_vuelta_rapida","tiempo_mas_rapido","tiempo_medio_box","tiempo_total_box","num_veces_box","q1","q2","q3","puntos_carrera","vel_vuelta_rapida","edad","q1_ms","q2_ms","q3_ms"
814,893,2013,15,2013-09-22,12,10,0,1986-04-16,"resta","British",6417222,118837.444444444,45,110739,29722,59444,2,"1:46.121","\N","\N",0,164.657,27,106121,0,0
814,894,2013,35,2013-10-06,6,10,0,1986-04-16,"resta","British",2644505,110187.708333333,10,106411,23834,47668,2,"1:39.185","1:38.718","\N",0,189.961,27,99185,98718,0
814,895,2013,22,2013-10-13,6,11,0,1986-04-16,"resta","British",5307873,100148.547169811,41,97407,23667,47334,2,"1:32.286","1:31.992","\N",0,214.617,27,92286,91992,0
814,896,2013,68,2013-10-27,9,10,0,1986-04-16,"resta","British",5545055,92417.5833333333,58,89300,23843,47686,2,"1:25.908","1:25.711","\N",4,206.606,27,85908,85711,0
814,897,2013,24,2013-11-03,13,10,0,1986-04-16,"resta","British",5964280,108441.454545455,55,105786,22270,22270,1,"1:41.676","1:41.133","\N",8,189.007,27,101676,101133,0
814,898,2013,69,2013-11-17,19,10,0,1986-04-16,"resta","British",6054001,108107.160714286,54,101148,24679,49358,2,"1:38.894","1:38.139","\N",0,196.215,27,98894,98139,0
814,899,2013,18,2013-11-24,16,12,0,1986-04-16,"resta","British",5561354,79447.9142857143,58,76855,23283.5,46567,2,"1:26.275","1:27.798","\N",0,201.839,27,86275,87798,0
814,979,2017,11,2017-07-30,12,23,0,1986-04-16,"resta","British",5338199,88969.9833333333,49,83242,22399,22399,1,"1:19.868","\N","\N",0,189.466,31,79868,0,0
815,1000,2018,11,2018-07-29,13,10,0,1990-01-26,"perez","Mexican",5916913,85752.3623188406,56,83263,22561,22561,1,"1:19.200","","",0,189.419,28,79200,0,0
815,1001,2018,13,2018-08-26,13,10,0,1990-01-26,"perez","Mexican",5085499,115579.522727273,38,108080,21412,42824,2,"1:44.004","1:43.014","2:01.894",10,233.293,28,104004,103014,121894
815,1002,2018,14,2018-09-02,13,9,0,1990-01-26,"perez","Mexican",4673162,88172.8679245283,43,83529,25655,25655,1,"1:21.888","\N","\N",6,247.743,28,81888,0,0
815,1003,2018,15,2018-09-16,12,10,0,1990-01-26,"perez","Mexican",6769091,112818.183333333,48,105389,28293,84879,3,"1:38.814","1:38.342","1:37.985",0,172.947,28,98814,98342,97985
815,1004,2018,71,2018-09-30,11,10,0,1990-01-26,"perez","Mexican",5266872,101286,47,98300,29924,29924,1,"1:34.084","1:33.923","1:33.563",1,214.168,28,94084,93923,93563
815,1005,2018,22,2018-10-07,5,7,0,1990-01-26,"perez","Mexican",5316441,100310.20754717,43,94073,23635,23635,1,"1:30.247","1:29.567","1:37.229",6,222.223,28,90247,89567,97229
815,1006,2018,69,2018-10-21,18,8,0,1990-01-26,"perez","Mexican",5759723,102852.196428571,37,99569,25723,25723,1,"1:35.193","1:34.525","1:34.594",4,198.483,28,95193,94525,94594
815,1006,2018,69,2018-10-21,18,8,0,1990-01-26,"perez","Mexican",5759723,102852.196428571,36,99569,25723,25723,1,"1:35.193","1:34.525","1:34.594",4,198.483,28,95193,94525,94594
815,1007,2018,32,2018-10-28,19,8,0,1990-01-26,"perez","Mexican",3329073,87607.1842105263,6,83545,23755,23755,1,"1:16.242","1:17.167","",0,185.461,28,76242,77167,0
815,1008,2018,18,2018-11-11,17,8,0,1990-01-26,"perez","Mexican",5237886,74826.9428571429,58,72472,23505,23505,1,"1:09.217","1:08.741","\N",1,214.046,28,69217,68741,0
815,1009,2018,24,2018-11-25,13,8,0,1990-01-26,"perez","Mexican",6071657,110393.763636364,53,102816,22112,22112,1,"1:37.255","1:37.541","\N",4,194.467,28,97255,97541,0
815,1010,2019,1,2019-03-17,5,13,0,1990-01-26,"perez","Mexican",5175789,90803.3157894737,41,88485,23234,23234,1,"1:22.908","1:22.532","1:22.781",0,215.751,29,82908,82532,82781
815,1011,2019,3,2019-03-31,15,14,0,1990-01-26,"perez","Mexican",5724991,100438.438596491,51,96330,26967,53934,2,"1:29.893","1:29.756","\N",1,202.254,29,89893,89756,0
815,1012,2019,17,2019-04-14,6,12,0,1990-01-26,"perez","Mexican",5541383,100752.418181818,37,98702,23733,23733,1,"1:34.026","1:33.299","",4,198.816,29,94026,93299,0
815,1013,2019,73,2019-04-28,12,6,0,1990-01-26,"perez","Mexican",5589358,109595.254901961,49,105524,20939,20939,1,"1:42.249","1:41.870","1:41.593",8,204.795,29,102249,101870,101593
815,1014,2019,4,2019-05-12,13,8,0,1990-01-26,"perez","Mexican",5797320,87838.1818181818,65,81859,22838.5,45677,2,"1:18.286","1:17.886","\N",0,204.717,29,78286,77886,0
815,1015,2019,6,2019-05-26,13,9,0,1990-01-26,"perez","Mexican",6216895,80738.8961038961,67,76613,28463,28463,1,"1:12.233","\N","\N",0,156.803,29,72233,0,0
815,1016,2019,7,2019-06-09,18,10,0,1990-01-26,"perez","Mexican",5391999,78144.9130434783,61,76314,24076,24076,1,"1:12.197","\N","\N",0,205.723,29,72197,0,0
815,1017,2019,34,2019-06-23,13,13,0,1990-01-26,"perez","Mexican",5092514,97932.9615384615,42,95014,37286,37286,1,"1:30.964","1:30.738","\N",0,221.348,29,90964,90738,0
815,1018,2019,70,2019-06-30,13,13,0,1990-01-26,"perez","Mexican",4945725,70653.2142857143,67,69061,22330,22330,1,"1:04.789","\N","\N",0,225.087,29,64789,0,0
815,1019,2019,9,2019-07-14,13,13,0,1990-01-26,"perez","Mexican",4904775,96172.0588235294,50,89456,32347.6666666667,97043,3,"1:26.649","1:26.928","\N",0,237.072,29,86649,86928,0
815,1021,2019,11,2019-08-04,13,16,0,1990-01-26,"perez","Mexican",5781366,83787.9130434783,47,81734,21901,21901,1,"1:17.109","\N","\N",0,192.962,29,77109,0,0
815,1022,2019,13,2019-09-01,13,13,0,1990-01-26,"perez","Mexican",5110158,116139.954545455,29,108781,23133,23133,1,"1:45.732","1:44.707","1:44.706",8,231.79,29,105732,104707,104706
815,1023,2019,14,2019-09-08,13,13,0,1990-01-26,"perez","Mexican",4600467,86801.2641509434,35,83770,25340,25340,1,"1:21.291","","",6,248.953,29,81291,0,0
815,1024,2019,15,2019-09-22,12,14,0,1990-01-26,"perez","Mexican",4832029,115048.30952381,15,106683,29082,29082,1,"1:39.909","1:38.520","",0,170.85,29,99909,98520,0
815,1025,2019,71,2019-09-29,11,13,0,1990-01-26,"perez","Mexican",5667720,106938.113207547,49,98043,30271,30271,1,"1:34.336","1:33.958","",6,214.73,29,94336,93958,0
815,1026,2019,22,2019-10-13,5,9,0,1990-01-26,"perez","Mexican",4930165,96669.9019607843,46,92621,23090.5,46181,2,"1:30.344","","",4,225.706,29,90344,0,0
815,1027,2019,32,2019-10-27,19,9,0,1990-01-26,"perez","Mexican",5882723,82855.2535211268,70,80485,22357,22357,1,"1:17.465","1:16.687","\N",6,192.512,29,77465,76687,0
815,1028,2019,69,2019-11-03,19,10,0,1990-01-26,"perez","Mexican",5654355,102806.454545455,34,100165,24207,24207,1,"1:35.808","\N","\N",1,198.141,29,95808,0,0
815,1029,2019,18,2019-11-17,17,10,0,1990-01-26,"perez","Mexican",5606207,78960.661971831,64,72840,23110.5,46221,2,"1:09.288","1:09.035","",2,212.965,29,69288,69035,0
815,1030,2019,24,2019-12-01,13,10,0,1990-01-26,"perez","Mexican",5670618,105011.444444444,39,102639,22230,22230,1,"1:36.961","1:37.055","\N",6,194.803,29,96961,97055,0
815,1031,2020,70,2020-07-05,13,6,0,1990-01-26,"perez","Mexican",5465831,76983.5352112676,63,68305,19464.5,38929,2,"1:04.543","1:03.860","1:03.868",8,227.579,30,64543,63860,63868
815,1032,2020,70,2020-07-12,13,5,0,1990-01-26,"perez","Mexican",5033070,70888.3098591549,68,67188,22761,22761,1,"1:21.607","\N","\N",8,231.362,30,81607,0,0
815,1033,2020,11,2020-07-19,13,6,0,1990-01-26,"perez","Mexican",5779099,83755.0579710145,39,80090,22657,45314,2,"1:14.681","1:15.394","1:14.545",6,196.923,30,74681,75394,74545
815,1036,2020,4,2020-08-16,13,8,0,1990-01-26,"perez","Mexican",5524464,84991.7538461538,58,82515,22641,22641,1,"1:17.117","1:16.936","1:16.482",10,203.09,30,77117,76936,76482
815,1037,2020,13,2020-08-30,13,9,0,1990-01-26,"perez","Mexican",5101940,115953.181818182,20,108389,23175,23175,1,"1:43.349","1:42.670","1:42.532",1,232.628,30,103349,102670,102532
815,1038,2020,14,2020-09-06,13,11,0,1990-01-26,"perez","Mexican",6449280,121684.528301887,50,84336,775841,1551682,2,"1:20.048","1:19.718","1:19.720",1,247.282,30,80048,79718,79720
815,1039,2020,76,2020-09-13,13,9,0,1990-01-26,"perez","Mexican",8390710,142215.423728814,59,80632,560976,2804880,5,"1:16.596","1:16.489","1:16.311",10,234.175,30,76596,76489,76311
815,1040,2020,71,2020-09-27,11,9,0,1990-01-26,"perez","Mexican",5670922,106998.528301887,52,98141,29602,29602,1,"1:33.704","1:33.038","1:32.317",12,214.515,30,93704,93038,92317
815,1041,2020,20,2020-10-11,13,5,0,1990-01-26,"perez","Mexican",5765711,96095.1833333333,58,89700,22746,45492,2,"1:27.120","1:26.330","1:26.704",12,206.608,30,87120,86330,86704
815,1042,2020,75,2020-10-25,12,6,0,1990-01-26,"perez","Mexican",5416886,83336.7076923077,49,80802,26406,52812,2,"1:17.370","1:17.129","1:17.223",6,207.306,30,77370,77129,77223
815,1043,2020,21,2020-11-01,12,6,0,1990-01-26,"perez","Mexican",5332082,84636.2222222222,49,78084,30270,60540,2,"1:15.407","1:15.061","\N",8,226.325,30,75407,75061,0
815,1044,2020,5,2020-11-15,10,4,0,1990-01-26,"perez","Mexican",6170946,106395.620689655,50,100392,25163,25163,1,"2:07.614","1:54.097","1:49.321",18,191.417,30,127614,114097,109321
815,1045,2020,3,2020-11-29,14,5,0,1990-01-26,"perez","Mexican",6706894,126545.169811321,40,93629,404116,1212348,3,"1:29.178","1:28.894","1:28.322",0,208.089,30,89178,88894,88322
815,1046,2020,3,2020-12-06,17,4,1,1990-01-26,"perez","Mexican",5475114,62932.3448275862,69,56789,24360.5,48721,2,"0:54.236","0:53.787","0:53.790",25,224.599,30,54236,53787,53790
815,1051,2021,78,2021-11-21,14,4,1,1990-01-26,"perez","Mexican",5130777,90013.6315789474,49,85613,25419.5,50839,2,"1:22.398","1:22.346","\N",12,226.227,31,82398,82346,0
815,1052,2021,3,2021-03-28,15,5,0,1990-01-26,"perez","Mexican",5575944,99570.4285714286,44,93970,24096.3333333333,72289,3,"1:31.165","1:30.659","\N",10,207.334,31,91165,90659,0
815,1053,2021,21,2021-04-18,13,8,0,1990-01-26,"perez","Mexican",7421749,117805.53968254,49,78334,812883,1625766,2,"1:15.395","1:14.716","1:14.446",0,222.585,31,75395,74716,74446
815,1054,2021,75,2021-05-02,14,6,0,1990-01-26,"perez","Mexican",5711156,86532.6666666667,55,80643,23532.3333333333,70597,3,"1:19.337","1:18.845","1:18.890",12,207.715,31,79337,78845,78890
815,1055,2021,4,2021-05-09,13,6,0,1990-01-26,"perez","Mexican",5651351,85626.5303030303,60,79483,21863.5,43727,2,"1:18.203","1:17.669","1:17.701",10,211.743,31,78203,77669,77701
815,1056,2021,6,2021-05-23,13,5,0,1990-01-26,"perez","Mexican",5957310,76375.7692307692,32,74552,24548,24548,1,"1:11.644","1:11.019","1:11.573",12,161.138,31,71644,71019,71573
815,1057,2021,73,2021-06-06,12,3,1,1990-01-26,"perez","Mexican",8016410,157184.509803922,45,104687,678539,2035617,3,"1:41.968","1:41.630","1:41.917",25,206.432,31,101968,101630,101917
815,1058,2021,70,2021-06-27,13,3,1,1990-01-26,"perez","Mexican",4986359,70230.4084507042,57,67894,22219,44438,2,"1:04.638","1:04.197","1:04.168",12,228.956,31,64638,64197,64168
815,1059,2021,34,2021-06-20,13,3,1,1990-01-26,"perez","Mexican",5254581,99143.0377358491,53,96693,29682,29682,1,"1:31.560","1:30.971","1:30.445",15,217.504,31,91560,90971,90445
815,1060,2021,70,2021-07-04,13,3,1,1990-01-26,"perez","Mexican",5082458,71583.9154929577,55,68192,21735,21735,1,"1:04.833","1:04.483","1:03.990",8,227.956,31,64833,64483,63990
815,1061,2021,9,2021-07-18,14,5,1,1990-01-26,"perez","Mexican",7115676,139523.058823529,50,88617,540306.75,2161227,4,"1:27.121","1:27.073","1:26.844",0,239.317,31,87121,87073,86844
815,1064,2021,39,2021-09-05,13,5,1,1990-01-26,"perez","Mexican",5453479,76809.5633802817,59,73461,18921,37842,2,"1:10.530","\N","\N",4,208.714,31,70530,0,0
815,1065,2021,14,2021-09-12,13,5,1,1990-01-26,"perez","Mexican",4918088,92794.1132075472,53,85156,23906,23906,1,"1:21.308","1:20.882","1:20.611",10,244.901,31,81308,80882,80611
815,1066,2021,71,2021-09-26,12,5,1,1990-01-26,"perez","Mexican",5531077,104359.943396226,45,99215,34169.5,68339,2,"1:46.455","1:45.834","1:45.337",2,212.193,31,106455,105834,105337
815,1067,2021,5,2021-10-10,12,5,1,1990-01-26,"perez","Mexican",5497574,94785.7586206897,53,92459,22463,22463,1,"1:24.963","1:23.961","1:23.706",15,207.841,31,84963,83961,83706
815,1069,2021,69,2021-10-24,19,4,1,1990-01-26,"perez","Mexican",5718775,102120.982142857,32,99566,24311,48622,2,"1:34.369","1:34.178","1:33.134",15,199.333,31,94369,94178,93134
815,1070,2021,32,2021-11-07,19,4,1,1990-01-26,"perez","Mexican",5936838,83617.4366197183,49,79468,22114,22114,1,"1:17.003","1:17.055","1:16.342",15,194.976,31,77003,77055,76342
815,1071,2021,18,2021-11-14,17,4,1,1990-01-26,"perez","Mexican",5582791,78630.8591549296,71,71010,21036.2,105181,5,"1:09.172","1:08.973","1:08.483",13,218.453,31,69172,68973,68483
815,1072,2021,77,2021-12-05,17,4,1,1990-01-26,"perez","Mexican",2702409,193029.214285714,9,94138,511664.5,1023329,2,"1:28.021","1:27.946","1:28.123",0,236.104,31,88021,87946,88123
815,1073,2021,24,2021-12-12,13,4,1,1990-01-26,"perez","Mexican",5052571,91864.9272727273,51,86419,21423,64269,3,"1:23.350","1:23.135","1:22.947",0,219.993,31,83350,83135,82947
815,1074,2022,3,2022-03-20,15,18,0,1990-01-26,"perez","Mexican",5765525,102955.803571429,52,96089,24722,74166,3,"1:32.311","1:31.008","1:30.921",0,202.762,32,92311,91008,90921
815,1075,2022,77,2022-03-27,17,7,0,1990-01-26,"perez","Mexican",5070093,101401.86,46,92042,20481,20481,1,"1:29.705","1:28.924","1:28.200",12,241.481,32,89705,88924,88200
815,1076,2022,1,2022-04-10,5,4,0,1990-01-26,"perez","Mexican",5287072,91156.4137931034,58,81094,17434,17434,1,"1:18.834","1:18.340","1:18.240",18,234.305,32,78834,78340,78240
815,1077,2022,21,2022-04-24,13,3,0,1990-01-26,"perez","Mexican",5544513,88008.1428571429,52,78949,29996.5,59993,2,"1:19.773","1:19.296","1:29.808",18,223.845,32,79773,79296,89808
815,1078,2022,79,2022-05-08,19,3,0,1990-01-26,"perez","Mexican",5674896,99559.5789473684,54,91819,18476,36952,2,"1:30.055","1:29.673","1:29.036",12,212.191,32,90055,89673,89036
815,1079,2022,4,2022-05-22,13,3,0,1990-01-26,"perez","Mexican",5853547,88690.1060606061,55,84108,21781.6666666667,65345,3,"1:20.447","1:19.830","1:19.420",19,200.099,32,80447,79830,79420
815,1080,2022,6,2022-05-29,13,3,1,1990-01-26,"perez","Mexican",6990265,109222.890625,46,76028,407002.333333333,1221007,3,"1:13.004","1:11.954","1:11.629",25,158.01,32,73004,71954,71629
815,1081,2022,73,2022-06-12,11,2,1,1990-01-26,"perez","Mexican",5666764,111113.019607843,36,106046,22864,45728,2,"1:42.733","1:41.955","1:41.641",19,203.787,32,102733,101955,101641
815,1083,2022,9,2022-07-03,14,2,1,1990-01-26,"perez","Mexican",8274090,159117.115384615,47,90937,1033409.66666667,3100229,3,"1:40.521","1:42.513","1:41.616",18,233.212,32,100521,102513,101616
815,1084,2022,70,2022-07-10,13,3,1,1990-01-26,"perez","Mexican",1816716,75696.5,5,71843,23681,23681,1,"1:06.143","1:06.458","\N",0,216.371,32,66143,66458,0
815,1085,2022,34,2022-07-24,13,3,1,1990-01-26,"perez","Mexican",5419422,102253.245283019,45,97780,38061,38061,1,"1:32.354","1:32.120","1:31.335",12,215.086,32,92354,92120,91335
815,1086,2022,11,2022-07-31,13,3,1,1990-01-26,"perez","Mexican",5991600,85594.2857142857,44,81940,21142.5,42285,2,"1:19.118","1:18.516","\N",10,192.477,32,79118,78516,0
815,1087,2022,13,2022-08-28,13,2,1,1990-01-26,"perez","Mexican",5170735,117516.704545455,29,110764,22499.5,44999,2,"1:45.377","1:44.794","1:44.462",18,227.64,32,105377,104794,104462
815,1088,2022,39,2022-09-04,13,3,1,1990-01-26,"perez","Mexican",5820941,80846.4027777778,63,74404,17734,70936,4,"1:11.641","1:11.314","1:11.077",10,206.069,32,71641,71314,71077
815,1089,2022,14,2022-09-11,13,3,1,1990-01-26,"perez","Mexican",4833602,91200.0377358491,46,84030,23498.5,46997,2,"1:21.495","1:21.358","1:21.206",9,248.182,32,81495,81358,81206
815,1091,2022,15,2022-10-02,12,3,2,1990-01-26,"perez","Mexican",7335238,124326.06779661,57,108165,29550,29550,1,"1:54.404","1:52.818","1:49.434",25,168.509,32,114404,112818,109434
815,1092,2022,22,2022-10-09,5,2,2,1990-01-26,"perez","Mexican",3731070,133252.5,11,106120,208919.5,417839,2,"1:30.622","1:29.925","1:29.709",18,196.995,32,90622,89925,89709
815,1093,2022,69,2022-10-23,19,3,2,1990-01-26,"perez","Mexican",6139980,109642.5,44,99563,24102,48204,2,"1:36.163","1:35.864","1:34.645",12,199.339,32,96163,95864,94645
815,1094,2022,32,2022-10-30,20,2,2,1990-01-26,"perez","Mexican",5934826,83589.0985915493,30,81775,24892,24892,1,"1:19.706","1:18.615","1:18.128",15,189.476,32,79706,78615,78128
815,1095,2022,18,2022-11-13,18,3,2,1990-01-26,"perez","Mexican",5928124,83494.7042253521,62,74283,23010.5,46021,2,"1:13.613","1:11.456","1:15.601",6,208.828,32,73613,71456,75601
815,1096,2022,24,2022-11-20,13,3,2,1990-01-26,"perez","Mexican",5276007,90965.6379310345,52,88972,21363.5,42727,2,"1:24.820","1:24.419","1:24.052",15,213.68,32,84820,84419,84052
815,1098,2023,3,2023-03-05,15,2,0,1990-01-26,"perez","Mexican",5648723,99100.4035087719,37,96344,24677.5,49355,2,"1:31.479","1:30.746","1:29.846",18,202.225,33,91479,90746,89846
815,1099,2023,77,2023-03-19,17,2,1,1990-01-26,"perez","Mexican",4874894,97497.88,38,92188,20715,20715,1,"1:29.244","1:28.635","1:28.265",25,241.098,33,89244,88635,88265
815,1100,2023,1,2023-04-02,5,2,1,1990-01-26,"perez","Mexican",9161691,157960.189655172,53,80235,740602.6,3703013,5,"\N","\N","\N",11,236.814,33,0,0,0
815,1101,2023,73,2023-04-30,11,2,2,1990-01-26,"perez","Mexican",5562436,109067.37254902,50,104589,20389,20389,1,"1:41.756","1:41.131","1:40.495",25,206.625,33,101756,101131,100495
815,1102,2023,79,2023-05-07,19,2,2,1990-01-26,"perez","Mexican",5263625,92344.298245614,57,90560,21884,21884,1,"1:27.713","1:27.328","1:26.841",18,215.141,33,87713,87328,86841
815,1104,2023,6,2023-05-28,13,2,2,1990-01-26,"perez","Mexican",6581004,86592.1578947368,5,76269,27331.2,136656,5,"1:13.850","\N","\N",0,157.51,33,73850,0,0
815,1105,2023,4,2023-06-04,13,2,2,1990-01-26,"perez","Mexican",5313752,80511.3939393939,52,76666,21656,43312,2,"1:13.874","1:13.334","\N",12,218.678,33,73874,73334,0
815,1106,2023,7,2023-06-18,18,2,2,1990-01-26,"perez","Mexican",5689376,81276.8,70,74481,23249.5,46499,2,"1:22.151","1:20.959","\N",9,210.786,33,82151,80959,0
815,1107,2023,70,2023-07-02,13,2,2,1990-01-26,"perez","Mexican",5150795,72546.4084507042,52,68111,20116.6666666667,60350,3,"1:05.177","2:06.688","\N",15,228.227,33,65177,126688,0
815,1108,2023,9,2023-07-09,14,2,2,1990-01-26,"perez","Mexican",5129820,98650.3846153846,51,90914,28060,28060,1,"1:29.968","\N","\N",8,233.271,33,89968,0,0
815,1109,2023,11,2023-07-23,13,2,2,1990-01-26,"perez","Mexican",5926237,84660.5285714286,53,82295,21371,42742,2,"1:18.360","1:17.675","1:17.045",15,191.647,33,78360,77675,77045
815,1110,2023,13,2023-07-30,13,2,2,1990-01-26,"perez","Mexican",4972755,113017.159090909,31,110308,23197,46394,2,"1:58.899","1:52.353","1:47.045",18,228.581,33,118899,112353,107045
815,842,2011,2,2011-04-10,8,20,0,1990-01-26,"perez","Mexican",2492197,108356.391304348,19,103298,23597,23597,1,"1:37.759","1:37.528","\N",0,193.177,21,97759,97528,0
815,843,2011,17,2011-04-17,7,21,0,1990-01-26,"perez","Mexican",5835434,106098.8,39,101643,21903.75,87615,4,"1:36.046","1:36.053","\N",0,193.063,21,96046,96053,0
815,844,2011,5,2011-05-08,12,18,0,1990-01-26,"perez","Mexican",5420963,95104.6140350877,46,90797,24061.25,96245,4,"1:27.778","1:27.244","\N",0,211.645,21,87778,87244,0
815,845,2011,4,2011-05-22,12,14,0,1990-01-26,"perez","Mexican",5993605,92209.3076923077,55,87247,22188,66564,3,"1:24.209","1:23.367","\N",2,192.075,21,84209,83367,0
815,848,2011,12,2011-06-26,12,16,0,1990-01-26,"perez","Mexican",5999029,107125.517857143,41,103949,21939,21939,1,"1:39.494","1:39.657","\N",0,187.672,21,99494,99657,0
815,849,2011,9,2011-07-10,12,14,0,1990-01-26,"perez","Mexican",5386786,103592.038461538,35,96656,25502.5,51005,2,"1:34.145","1:32.624","\N",6,219.413,21,94145,92624,0
815,850,2011,20,2011-07-24,12,14,0,1990-01-26,"perez","Mexican",5888511,99805.2711864407,53,97033,24446,48892,2,"1:33.295","1:33.176","\N",0,190.994,21,93295,93176,0
815,851,2011,11,2011-07-31,12,15,0,1990-01-26,"perez","Mexican",6462320,95034.1176470588,67,84999,19225.75,76903,4,"1:23.067","1:22.157","\N",0,185.55,21,83067,82157,0
815,852,2011,13,2011-08-28,12,15,0,1990-01-26,"perez","Mexican",3435616,127245.037037037,26,114244,21354.6666666667,64064,3,"2:06.284","2:04.625","1:51.374",0,220.706,21,126284,124625,111374
815,854,2011,15,2011-09-25,12,16,0,1990-01-26,"perez","Mexican",7150653,119177.55,42,114615,32077,64154,2,"1:47.717","1:47.616","\N",1,159.34,21,107717,107616,0
815,855,2011,22,2011-10-09,6,15,0,1990-01-26,"perez","Mexican",5492804,103637.811320755,39,96569,23058,46116,2,"1:34.704","\N","\N",4,216.479,21,94704,0,0
815,856,2011,35,2011-10-16,6,16,0,1990-01-26,"perez","Mexican",5903897,109331.425925926,39,102425,21527,64581,3,"1:39.097","1:39.443","\N",0,197.354,21,99097,99443,0
815,857,2011,68,2011-10-30,9,16,0,1990-01-26,"perez","Mexican",5472750,92758.4745762712,58,89345,23732.5,47465,2,"1:27.249","1:27.562","\N",1,206.502,21,87249,87562,0
815,858,2011,24,2011-11-13,13,16,0,1990-01-26,"perez","Mexican",5846738,108272.925925926,41,104566,22316.5,44633,2,"1:41.311","1:40.874","\N",0,191.213,21,101311,100874,0
815,859,2011,18,2011-11-27,16,16,0,1990-01-26,"perez","Mexican",5595629,79937.5571428571,63,77780,21779,43558,2,"1:14.430","1:14.182","\N",0,199.439,21,74430,74182,0
815,860,2012,1,2012-03-18,6,8,0,1990-01-26,"perez","Mexican",5689023,98086.6034482759,46,90843,23882,23882,1,"1:26.596","\N","\N",4,210.151,22,86596,0,0
815,861,2012,2,2012-03-25,8,5,0,1990-01-26,"perez","Mexican",9894075,176679.910714286,54,101021,24911.3333333333,74734,3,"1:37.933","1:37.477","1:37.698",18,197.531,22,97933,97477,97698
815,862,2012,17,2012-04-15,7,7,0,1990-01-26,"perez","Mexican",5827995,104071.339285714,37,101071,22787,45574,2,"1:36.198","1:35.831","1:36.524",0,194.156,22,96198,95831,96524
815,863,2012,3,2012-04-22,12,9,0,1990-01-26,"perez","Mexican",5783692,101468.280701754,39,98146,23253.3333333333,69760,3,"1:33.814","1:33.660","1:33.394",0,198.512,22,93814,93660,93394
815,864,2012,4,2012-05-13,12,10,0,1990-01-26,"perez","Mexican",3435439,92849.7027027027,20,88605,23816.6666666667,71450,3,"1:24.261","1:22.773","1:22.533",0,189.131,22,84261,82773,82533
815,866,2012,7,2012-06-10,18,9,0,1990-01-26,"perez","Mexican",5554846,79354.9428571429,67,76414,21407,21407,1,"1:15.326","1:15.156","\N",15,205.454,22,75326,75156,0
815,867,2012,12,2012-06-24,12,9,0,1990-01-26,"perez","Mexican",6284426,110253.087719298,43,103526,20968,41936,2,"1:39.353","1:39.358","\N",2,188.439,22,99353,99358,0
815,868,2012,9,2012-07-08,12,9,0,1990-01-26,"perez","Mexican",1110943,100994.818181818,11,97594,25192,25192,1,"1:46.494","1:57.895","\N",0,212.541,22,106494,117895,0
815,869,2012,10,2012-07-22,12,9,0,1990-01-26,"perez","Mexican",5493758,81996.3880597015,62,79270,18171,36342,2,"1:15.726","1:39.933","\N",8,207.725,22,75726,99933,0
815,870,2012,11,2012-07-29,12,9,0,1990-01-26,"perez","Mexican",6129997,88840.5362318841,65,85218,20268,40536,2,"1:22.110","1:21.895","\N",0,185.073,22,82110,81895,0
815,872,2012,14,2012-09-09,12,9,0,1990-01-26,"perez","Mexican",4785577,90293.9056603774,53,87562,22472,22472,1,"1:25.300","1:24.901","\N",18,238.171,22,85300,84901,0
815,873,2012,15,2012-09-23,12,9,0,1990-01-26,"perez","Mexican",7276763,123334.966101695,53,113726,30130,60260,2,"1:49.055","1:48.505","\N",1,161.935,22,109055,108505,0
815,874,2012,22,2012-10-07,6,10,0,1990-01-26,"perez","Mexican",1909630,106090.555555556,17,98983,21273,21273,1,"1:32.147","1:32.169","1:32.022",0,211.199,22,92147,92169,92022
815,875,2012,35,2012-10-14,6,10,0,1990-01-26,"perez","Mexican",5868713,106703.872727273,49,102495,22587.5,45175,2,"1:38.630","1:38.460","\N",0,197.219,22,98630,98460,0
815,876,2012,68,2012-10-28,9,10,0,1990-01-26,"perez","Mexican",1950372,97518.6,17,92208,22922,45844,2,"1:27.179","1:26.076","1:26.360",0,200.091,22,87179,86076,86360
815,877,2012,24,2012-11-04,13,10,0,1990-01-26,"perez","Mexican",6415435,116644.272727273,54,105410,26591.6666666667,79775,3,"1:42.624","1:42.084","\N",0,189.682,22,102624,102084,0
815,878,2012,69,2012-11-18,19,10,0,1990-01-26,"perez","Mexican",5839610,104278.75,53,100701,22079,22079,1,"1:38.500","1:38.206","\N",0,197.086,22,98500,98206,0
815,880,2013,1,2013-03-17,6,11,0,1990-01-26,"perez","Mexican",5486592,94596.4137931034,46,89926,22462,67386,3,"1:44.400","1:39.900","\N",0,212.294,23,104400,99900,0
815,881,2013,2,2013-03-24,8,12,0,1990-01-26,"perez","Mexican",6009038,107304.25,56,99199,21295.25,85181,4,"1:37.702","1:37.342","1:54.136",2,201.159,23,97702,97342,114136
815,882,2013,17,2013-04-14,7,14,0,1990-01-26,"perez","Mexican",5850805,104478.660714286,55,101281,20111,40222,2,"1:36.952","1:36.314","\N",0,193.754,23,96952,96314,0
815,883,2013,3,2013-04-21,12,11,0,1990-01-26,"perez","Mexican",5796496,101692.912280702,41,97913,21317,63951,3,"1:34.310","1:33.914","\N",8,198.984,23,94310,93914,0
